customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,InternetService_Fiber optic,InternetService_No,LongTermContract,tenure_group,AvgMonthlySpend,isNewCustomer,MultipleServices,LowSpender,Contract_Month-to-month,HighRiskChurn
0219-YTZUE,Male,No,Yes,Yes,4,1,Yes,No,Yes,Yes,No,0,0,Yes,0.6159039307987816,-1.0665514696781084,Yes,False,False,False,False,False,1,False,False,0-12,-0.13049542353441357,1,2,0,1,0
0220-EBGCE,Male,No,No,No,2,1,No,No,No,Yes,No,0,1,Yes,0.6514704280048211,-1.1503199163797913,Yes,False,False,False,True,False,1,False,False,0-12,-0.15370406736251524,1,3,0,1,1
0221-NAUXK,Male,No,No,Yes,10,1,No,No,No,No,No,0,0,Yes,-1.5807506823551936,-1.1289479079837608,No,True,False,False,False,False,0,True,True,0-12,-0.3072668903323677,1,1,1,0,0
0221-WMXNQ,Male,Yes,No,No,4,1,No,Yes,No,No,No,0,0,No,0.2958054559444242,-1.1068798763257905,No,False,False,False,True,False,1,False,False,0-12,-0.19178366527886442,1,2,0,1,1
0222-CNVPT,Male,Yes,No,No,52,0,No,Yes,No,No,No,1,1,Yes,-0.6035188305511507,-0.17271430244067468,No,False,False,True,False,False,0,False,False,49-72,-0.2396057244268285,0,2,0,1,0
0224-HJAPT,Male,No,No,No,5,1,Yes,No,No,No,No,0,0,No,-0.659409040446356,-1.1274535050978314,Yes,False,False,False,True,False,0,False,False,0-12,-0.25081948636225015,1,1,0,1,1
0224-NIJLP,Male,No,Yes,Yes,8,1,No,No,No,No,No,0,0,No,-1.5739761114588051,-1.151056882186551,No,False,True,False,False,True,0,True,True,0-12,-0.3104090793761187,1,1,1,0,0
0224-RLWWD,Female,Yes,No,No,2,1,No,No,No,No,No,0,0,Yes,-0.7559466757198923,-1.1822551013393772,No,False,False,False,True,False,0,False,False,0-12,-0.2507697091100719,1,1,0,1,1
0225-ZORZP,Male,No,No,No,3,1,No,No,Yes,No,No,0,1,No,0.5989675035578103,-1.1225813422642537,No,False,False,False,True,False,1,False,False,0-12,-0.1668950391897473,1,3,0,1,1
0228-MAUWC,Male,No,No,No,19,1,Yes,No,No,Yes,Yes,0,0,No,-0.2393856448702682,-0.7501884258541087,No,False,False,False,True,False,0,False,False,13-24,-0.21196310132638274,0,1,0,1,1
0229-LFJAF,Male,No,No,No,72,1,Yes,Yes,Yes,Yes,Yes,0,0,No,0.10273018539735199,0.7907456622631381,No,False,True,False,False,False,0,False,True,49-72,-0.19223131487310616,0,1,0,0,0
0230-UBYPQ,Male,Yes,Yes,No,63,0,No,Yes,No,No,Yes,0,0,No,-1.033704082471821,-0.2775886309970582,No,True,False,False,False,False,0,False,True,49-72,-0.27107764282612057,0,0,1,0,0
0230-WEQUW,Male,No,Yes,No,66,0,No,Yes,Yes,Yes,Yes,1,0,Yes,-0.3393105655919986,0.33257811445513114,No,False,True,False,False,False,0,False,True,49-72,-0.21900654281482446,0,1,0,0,0
0231-LXVAP,Male,No,No,No,1,1,No,No,No,No,Yes,0,0,Yes,0.31443552590949303,-1.1877414023452546,Yes,False,False,False,True,False,1,False,False,0-12,-0.17299275258158098,1,2,0,1,1
0233-FTHAV,Female,No,No,No,60,1,Yes,No,No,Yes,No,0,0,Yes,0.4262159456999034,0.7320954668085141,No,True,False,False,False,False,1,False,True,49-72,-0.16424025240690815,0,2,0,0,0
0234-TEVTT,Female,No,Yes,Yes,48,0,No,Yes,No,Yes,No,0,1,No,-0.7322356775825324,-0.31959568198235955,No,True,False,True,False,False,0,False,True,25-48,-0.24801640484896334,0,1,0,0,0
0235-KGSLC,Female,No,No,No,1,1,No,No,No,Yes,No,1,0,Yes,0.6413085716602385,-1.1837904467701263,Yes,False,False,True,False,False,1,False,False,0-12,-0.148975228405583,1,3,0,1,0
0236-HFWSV,Male,No,No,No,15,1,Yes,No,No,No,No,1,1,Yes,0.9055168366193904,-0.6273403201217531,Yes,False,False,False,True,False,1,False,False,13-24,-0.12219506673369301,0,4,0,1,1
0237-YFUTL,Female,No,Yes,No,50,1,Yes,Yes,Yes,No,Yes,1,1,Yes,1.4576443646750545,0.9944552940149578,No,False,False,False,False,False,1,False,False,49-72,-0.09281155477288137,0,4,0,1,0
0238-WHBIQ,Male,No,Yes,Yes,72,1,Yes,Yes,Yes,Yes,Yes,1,1,No,0.7818809177603003,1.3766539499094883,No,False,True,True,False,False,0,False,True,49-72,-0.1427634421441742,0,3,0,0,0
0239-OXEXL,Female,No,No,No,46,1,Yes,Yes,Yes,No,No,0,0,No,0.5972738608337133,0.35648856063000056,No,False,False,False,False,True,1,False,False,25-48,-0.1537202990751821,0,2,0,1,0
0244-LGNFY,Female,No,Yes,Yes,72,1,Yes,Yes,Yes,Yes,Yes,1,1,No,0.881805838482031,1.537844748865757,No,False,True,False,False,False,0,False,True,49-72,-0.12915420312850004,0,3,0,0,0
0247-SLUJI,Male,No,Yes,Yes,1,1,No,No,No,No,No,0,0,No,-1.5892188959756792,-1.2107511125340846,No,False,False,False,False,True,0,True,False,0-12,-0.31286683120241904,1,1,1,1,0
0248-IPDFW,Female,No,No,No,1,1,Yes,No,No,No,No,0,0,Yes,-0.5594841197246253,-1.19830457890881,No,False,False,False,True,False,0,False,False,0-12,-0.2372054078915031,1,1,0,1,1
0248-PGHBZ,Female,Yes,No,No,67,1,No,Yes,Yes,No,Yes,1,0,Yes,0.8750312675856423,1.2954034697142345,No,False,True,False,False,False,1,False,True,49-72,-0.13378202233028613,0,3,0,0,0
0253-ZTEOB,Female,No,Yes,Yes,48,1,Yes,No,Yes,No,Yes,1,1,No,0.4414587302167776,0.36578251830413655,No,False,True,False,True,False,0,False,True,25-48,-0.16121732136316747,0,3,0,0,0
0254-FNMCI,Female,No,No,No,72,1,No,Yes,Yes,Yes,Yes,1,1,Yes,1.4661125782955402,1.9027247083014351,No,False,True,False,True,False,1,False,True,49-72,-0.09834761483597065,0,4,0,0,0
0254-KCJGT,Male,No,Yes,No,52,1,Yes,Yes,Yes,Yes,Yes,0,1,Yes,0.5007362255601772,0.5640058490500786,No,True,False,True,False,False,0,False,True,49-72,-0.15348150560998758,0,2,0,0,0
0254-WWRKD,Female,No,Yes,Yes,67,1,No,No,Yes,No,No,0,0,No,-0.5442413352077513,0.1862289879961061,No,True,False,True,False,False,0,False,True,49-72,-0.2344175102974908,0,1,0,0,0
0256-LTHVJ,Female,No,Yes,Yes,28,1,No,No,No,No,No,0,1,Yes,0.48888072649149694,-0.30698537817780525,Yes,False,False,False,True,False,1,False,False,25-48,-0.16393507044414876,0,3,0,1,1
0257-KXZGU,Female,No,Yes,Yes,32,1,Yes,No,Yes,Yes,No,0,0,No,-0.14115436687263458,-0.3813165682984823,No,False,False,False,False,False,0,False,False,25-48,-0.20280077117112513,0,1,0,1,0
0257-ZESQC,Female,Yes,Yes,No,27,1,No,Yes,No,No,No,0,0,Yes,0.29072452777213315,-0.4288918053793012,Yes,False,False,False,False,False,1,False,False,25-48,-0.18404975517191285,0,2,0,1,0
0258-NOKBL,Male,No,No,No,3,1,No,No,Yes,Yes,No,0,1,No,0.8055919158976602,-1.1089065322943799,No,False,False,False,True,False,1,False,False,0-12,-0.1391857021438636,1,3,0,1,1
0259-GBZSH,Male,No,No,No,2,1,Yes,No,No,No,No,1,0,Yes,0.644695857108433,-1.144506075015354,Yes,False,False,False,True,False,1,False,False,0-12,-0.13603314283924212,1,3,0,1,1
0260-ZDLGK,Female,No,No,Yes,9,1,No,No,No,Yes,Yes,1,1,Yes,0.21281696246366533,-0.9521170569062591,Yes,False,False,False,False,True,0,False,False,0-12,-0.1817590797707478,1,3,0,1,0
0263-FJTQO,Male,No,Yes,Yes,50,1,Yes,Yes,No,No,Yes,1,0,Yes,0.13152211170700298,0.20870644510227618,No,False,True,True,False,False,0,False,True,49-72,-0.1883415682907395,0,2,0,0,0
0264-CNITK,Female,No,Yes,Yes,71,1,No,No,No,No,No,0,0,No,-1.5756697541829021,-0.6498791910451532,No,False,True,False,False,False,0,True,True,49-72,-0.31318582626919506,0,1,1,0,0
0265-EDXBD,Male,Yes,Yes,No,32,1,Yes,No,No,No,No,0,0,Yes,0.2805626714275505,-0.27576668775256913,Yes,False,False,False,True,False,1,False,False,25-48,-0.1827498717780802,0,2,0,1,1
0265-PSUAE,Female,No,Yes,Yes,16,1,No,Yes,No,Yes,No,1,1,No,1.1544823170616685,-0.5953846638897573,No,False,False,False,False,False,1,False,False,13-24,-0.1250354811861135,0,4,0,1,0
0266-CLZKZ,Female,No,Yes,Yes,67,1,Yes,No,No,Yes,Yes,1,1,Yes,1.3221529467472843,1.5316624245979396,No,False,True,False,False,False,1,False,True,49-72,-0.11234622877099511,0,4,0,0,0
0266-GMEAO,Male,No,Yes,Yes,72,1,Yes,Yes,Yes,Yes,Yes,1,1,Yes,1.6151531380160873,2.0805586517270265,No,False,True,True,False,False,1,False,True,49-72,-0.0833332054723484,0,4,0,0,0
0268-QKIWO,Female,No,No,No,3,1,No,No,No,No,No,0,0,No,-1.5875252532515822,-1.1947221062370617,Yes,False,False,False,True,False,0,True,False,0-12,-0.31307423641982834,1,1,1,1,1
0269-XFESX,Male,No,Yes,Yes,23,1,Yes,No,No,No,No,0,0,No,-1.4317101226346463,-0.9983411900080187,No,True,False,False,False,True,0,True,True,13-24,-0.30362557612411206,0,1,1,0,0
0270-THENM,Male,No,Yes,Yes,72,1,Yes,Yes,Yes,Yes,Yes,0,0,No,0.10950475629374012,0.870215141758723,No,False,True,False,False,False,0,False,True,49-72,-0.185521756089915,0,1,0,0,0
0274-JKUJR,Male,No,Yes,Yes,7,0,No,Yes,Yes,Yes,No,1,1,No,-0.26309664300762786,-1.0281473626369655,No,False,False,False,False,True,0,False,False,0-12,-0.19631695074509645,1,2,0,1,0
0277-BKSQP,Male,No,Yes,Yes,8,1,No,No,No,No,No,1,0,Yes,-0.41383084545227233,-1.0242987634238871,No,False,False,False,True,False,0,False,False,0-12,-0.21409009641123558,1,2,0,1,1
0277-ORXQS,Male,No,Yes,Yes,66,0,No,No,No,No,Yes,1,1,No,-0.5442413352077513,0.15871559787707837,No,False,True,False,False,False,0,False,True,49-72,-0.23502011110079954,0,2,0,0,0
0278-YXOOG,Male,No,No,No,5,1,No,No,No,No,No,0,0,No,-1.543490542425057,-1.1722037065860718,Yes,False,False,False,False,True,0,True,False,0-12,-0.3052260229930601,1,1,1,1,0
0280-XJGEX,Male,No,No,No,49,1,Yes,No,Yes,Yes,No,1,1,Yes,1.2561008805074962,0.8431725909051249,Yes,False,False,False,False,False,1,False,False,49-72,-0.10608806220487686,0,4,0,1,0
0281-CNTZX,Male,No,Yes,No,63,1,No,No,No,No,No,0,0,Yes,-1.5807506823551936,-0.7132582504264852,No,False,True,False,False,False,0,True,True,49-72,-0.31311571746331024,0,1,1,0,0
0282-NVSJS,Female,Yes,Yes,Yes,12,0,No,No,No,No,Yes,0,0,Yes,-1.2640394929490308,-1.0731022768493055,No,False,False,False,False,True,0,False,False,0-12,-0.2880819077220066,0,0,1,1,0
0285-INHLN,Male,No,Yes,Yes,27,1,No,Yes,Yes,No,No,0,0,Yes,-0.4019753463835924,-0.6004615394474352,No,False,False,True,False,False,0,False,False,25-48,-0.2226778246631888,0,1,0,1,0
0289-IVARM,Female,No,No,No,35,1,No,Yes,Yes,Yes,No,0,0,No,-0.20551279038832562,-0.4070899002626609,No,False,False,False,True,False,0,False,False,25-48,-0.22091402435716959,0,1,0,1,1
0292-WEGCH,Female,No,Yes,Yes,54,1,Yes,No,Yes,Yes,Yes,1,1,Yes,0.6633259270735014,0.6334444050647678,No,False,False,False,True,False,0,False,False,49-72,-0.15338374152673864,0,3,0,1,1
0295-PPHDO,Male,No,No,No,1,1,Yes,No,No,No,No,1,1,Yes,0.9766498310314701,-1.1797371348329484,Yes,False,False,False,True,False,1,False,False,0-12,-0.12433548857735707,1,4,0,1,1
0295-QVKPB,Male,No,No,No,5,1,No,No,No,Yes,Yes,1,0,Yes,-0.09034508514972073,-1.0885785587912586,No,False,False,True,False,False,0,False,False,0-12,-0.20355598541901676,1,2,0,1,0
0297-RBCSG,Male,No,No,No,19,1,No,No,Yes,No,Yes,0,1,Yes,-0.042923088875001424,-0.7144660554986746,No,True,False,False,False,False,0,False,True,13-24,-0.2005339822407224,0,2,0,0,0
0298-XACET,Male,No,Yes,Yes,52,0,No,No,Yes,Yes,Yes,1,0,No,-0.556096834276431,-0.17314419916128457,No,False,True,False,False,True,0,False,True,49-72,-0.23965598030643154,0,1,0,0,0
0301-FIDRB,Female,No,Yes,Yes,72,0,No,Yes,Yes,Yes,Yes,1,1,Yes,-0.0954260133220123,0.6990548331387888,No,False,True,False,False,False,0,False,True,49-72,-0.19997271461290864,0,2,0,0,0
0301-KOBTQ,Male,No,No,No,32,1,No,No,No,No,No,0,0,Yes,-1.5773633969069996,-0.9672453272172424,No,False,True,False,False,False,0,True,True,25-48,-0.3141073736590485,0,1,1,0,0
0302-JOIVN,Female,No,Yes,No,8,1,No,No,Yes,Yes,No,1,1,No,1.1697251015785428,-0.873712083575994,Yes,False,False,False,True,False,1,False,False,0-12,-0.09966463796651978,1,4,0,1,1
0303-UNCIP,Male,No,No,No,41,1,Yes,No,No,Yes,No,0,1,No,-0.05477858794368112,-0.18223344411132048,No,True,False,False,False,True,0,False,True,25-48,-0.20820712329937813,0,2,0,0,0
0303-WMMRN,Male,No,No,No,5,1,No,No,No,No,No,0,0,Yes,-1.6044616804925536,-1.1835857340460265,No,False,False,False,False,True,0,True,False,0-12,-0.31906409909860917,1,1,1,1,0
0305-SQECB,Female,No,No,Yes,11,0,No,Yes,No,No,Yes,0,0,Yes,-1.0353977251959186,-1.053982108418374,No,True,False,False,False,True,0,False,True,0-12,-0.2708050531118112,1,0,1,0,0
0306-JAELE,Male,No,No,No,5,1,No,No,No,No,Yes,1,1,Yes,0.9986671864447324,-1.0331832956498233,Yes,False,False,False,True,False,1,False,False,0-12,-0.13620736322186597,1,4,0,1,1
0307-BCOPK,Female,No,No,No,16,1,No,No,No,No,No,0,0,No,-1.611236251388942,-1.0850779712091503,No,True,False,False,False,True,0,True,True,13-24,-0.3110857388979166,0,1,1,0,0
0308-GIQJT,Male,Yes,No,No,71,1,Yes,No,Yes,No,Yes,1,1,No,1.3255402321954783,1.803909876378409,No,True,False,False,False,False,1,False,True,49-72,-0.10309602583454573,0,4,0,0,0
0308-IVGOK,Female,No,No,No,11,0,No,No,Yes,Yes,Yes,0,0,Yes,-0.8880508081994682,-1.0457935994543777,No,True,False,True,False,False,0,False,True,0-12,-0.2662798483683353,1,0,1,0,0
0310-MVLET,Female,No,Yes,Yes,61,1,Yes,No,Yes,No,No,1,1,Yes,1.1019793926146577,1.2418506210896982,Yes,False,False,False,True,False,1,False,False,49-72,-0.11668121602929418,0,4,0,1,1
0310-SUCIN,Female,No,Yes,No,71,1,No,Yes,Yes,Yes,Yes,1,1,Yes,0.6159039307987816,1.2566104084973018,No,True,False,False,False,False,0,False,True,49-72,-0.1499549989678236,0,3,0,0,0
0310-VQXAM,Male,No,No,No,9,1,No,No,No,No,No,0,0,No,-1.5841379678033878,-1.1456115237254934,No,False,False,False,False,True,0,True,False,0-12,-0.3124520207676004,1,1,1,1,0
0311-QYWSS,Female,No,No,No,6,1,No,Yes,No,No,No,0,0,Yes,-0.5815014751378879,-1.0900115478599581,No,False,False,False,True,False,0,False,False,0-12,-0.23139806180404243,1,1,0,1,1
0311-UNPFF,Female,No,No,No,26,1,No,No,No,No,No,1,1,Yes,0.7513953487265518,-0.28764002575036385,Yes,False,False,False,False,False,1,False,False,25-48,-0.14418416788342797,0,4,0,1,0
0314-TKOSI,Female,No,No,No,6,1,No,Yes,Yes,No,No,0,0,No,-0.38842620459081545,-1.0866133166398995,No,False,False,False,False,True,0,False,False,0-12,-0.22795513519504793,1,1,0,1,0
0315-LVCRK,Male,No,No,No,11,1,No,No,No,Yes,No,0,1,No,0.6159039307987816,-0.8549399267760323,No,False,False,False,True,False,1,False,False,0-12,-0.1608086388097723,1,3,0,1,1
0318-QUUOB,Male,No,Yes,No,1,1,No,No,No,No,No,1,0,Yes,0.47194429925052567,-1.1858375740111256,Yes,False,False,False,True,False,1,False,False,0-12,-0.16141954145014156,1,3,0,1,1
0318-ZOPWS,Female,No,Yes,No,49,1,No,No,No,No,No,0,0,Yes,-1.5739761114588051,-0.8203025338583277,No,False,True,False,False,False,0,True,True,49-72,-0.312457946630955,0,1,1,0,0
0319-QZTCO,Female,No,Yes,Yes,3,1,No,No,Yes,No,No,1,0,Yes,-0.2681775711799192,-1.1497876632971316,No,False,False,True,False,False,0,False,False,0-12,-0.22202334597714168,1,2,0,1,0
0320-DWVTU,Female,No,No,No,53,1,No,Yes,Yes,Yes,Yes,0,1,No,1.1138348916833374,1.0020091935342443,No,False,True,False,False,True,1,False,True,49-72,-0.10717642447742616,0,3,0,0,0
0320-JDNQG,Male,No,Yes,Yes,23,1,No,Yes,No,No,Yes,1,1,Yes,1.125690390752017,-0.2643232464753841,Yes,False,False,False,True,False,1,False,False,13-24,-0.1096241463303333,0,4,0,1,1
0322-CHQRU,Male,No,No,No,2,1,No,No,No,No,No,0,0,No,-0.7203801785138525,-1.1821732162497371,Yes,False,False,False,True,False,0,False,False,0-12,-0.25052082284918076,1,1,0,1,1
0322-YINQP,Male,No,No,No,1,1,No,Yes,No,No,No,0,0,Yes,-0.6119870441716364,-1.1989391883535196,Yes,False,False,False,False,True,0,False,False,0-12,-0.24106314493531625,1,1,0,1,0
0323-XWWTN,Male,No,No,Yes,3,1,Yes,No,No,No,No,0,0,Yes,-1.3622707709466642,-1.169173958269393,No,False,True,False,False,True,0,True,True,0-12,-0.2613058941544648,1,1,1,0,0
0324-BRPCJ,Female,Yes,Yes,No,68,1,Yes,No,Yes,No,No,1,1,Yes,1.1375458898206972,1.5864230782946651,Yes,False,False,False,True,False,1,False,False,49-72,-0.11112072615165751,0,4,0,1,1
0325-XBFAC,Male,No,No,No,8,1,No,No,No,Yes,No,1,1,Yes,0.9512451901700131,-0.9157191345612955,Yes,False,False,False,True,False,1,False,False,0-12,-0.13158430092581244,1,4,0,1,1
0326-VDYXE,Female,No,Yes,No,70,1,Yes,No,No,Yes,No,1,1,Yes,1.0511701108917437,1.6399963981916115,No,True,False,False,True,False,1,False,True,49-72,-0.11363337935903674,0,4,0,0,0
0327-WFZSY,Male,No,Yes,Yes,39,1,Yes,No,No,Yes,No,1,1,No,1.1307713189243087,0.3515549839791929,No,True,False,False,True,False,1,False,True,25-48,-0.11712416871051033,0,4,0,0,0
0328-GRPMV,Female,No,No,No,1,1,No,No,No,No,No,0,0,Yes,0.11797296991422576,-1.1901160699448137,Yes,False,False,False,True,False,1,False,False,0-12,-0.18742815571326893,1,2,0,1,1
0329-GTIAJ,Female,No,No,No,3,1,No,No,Yes,No,Yes,1,1,Yes,1.0596383245122294,-1.089724950046218,Yes,False,False,False,True,False,1,False,False,0-12,-0.10031796440135907,1,4,0,1,1
0330-BGYZE,Male,No,Yes,No,60,1,Yes,No,Yes,Yes,No,1,1,No,1.2154534551291651,1.3022613459715815,No,True,False,False,False,False,1,False,True,49-72,-0.10647375125406736,0,4,0,0,0
0330-IVZHA,Female,No,Yes,No,5,1,No,No,No,No,No,0,0,No,0.11289204174193467,-1.0836449821404508,Yes,False,False,False,True,False,1,False,False,0-12,-0.19755782653153955,1,2,0,1,1
0334-GDDSO,Male,Yes,No,No,3,1,Yes,No,Yes,No,No,0,0,Yes,0.4990425828360796,-1.1231340666193235,Yes,False,False,False,True,False,1,False,False,0-12,-0.1680150273637576,1,2,0,1,1
0334-ZFJSR,Female,No,Yes,No,55,1,Yes,Yes,Yes,No,Yes,0,0,Yes,-0.01921209073764153,0.19865505034897055,No,True,False,True,False,False,0,False,True,49-72,-0.20523031117410287,0,1,0,0,0
0336-KXKFK,Male,No,No,No,72,0,No,Yes,No,Yes,Yes,1,1,Yes,-0.18349543497506277,0.5786632800956321,No,False,True,True,False,False,0,False,True,49-72,-0.21013729864277653,0,2,0,0,0
0336-PIKEI,Male,Yes,Yes,No,72,1,No,Yes,Yes,Yes,Yes,1,0,No,0.26362624418657915,0.976010677573556,No,False,True,False,False,False,0,False,True,49-72,-0.17658950472682075,0,2,0,0,0
0337-CNPZE,Female,No,No,No,41,1,Yes,No,Yes,Yes,No,1,1,Yes,1.3441703021605467,0.6004447139398624,Yes,False,False,False,True,False,1,False,False,25-48,-0.09216238655971792,0,4,0,1,1
0343-QLUZP,Male,No,No,No,60,0,No,Yes,Yes,Yes,No,0,0,No,-0.9151490917850222,-0.22616479470316106,No,False,True,False,False,False,0,False,True,49-72,-0.26132663467620576,0,0,1,0,0
0345-HKJVM,Female,No,No,No,6,1,No,No,No,No,No,1,1,No,0.7683317759675231,-0.9823326549834058,Yes,False,False,False,True,False,1,False,False,0-12,-0.12230291744674586,1,4,0,1,1
0345-XMMUG,Female,No,Yes,No,46,1,Yes,No,Yes,Yes,Yes,1,1,Yes,1.4322397238135975,0.7686571593327579,No,False,True,True,False,False,1,False,True,25-48,-0.09925208193623822,0,4,0,0,0
0347-UBKUZ,Female,No,No,No,15,1,No,No,No,No,No,0,0,No,-1.5824443250792908,-1.0876164089879892,No,False,False,False,False,True,0,True,False,13-24,-0.30872702306292926,0,1,1,1,0
0348-SDKOL,Female,No,Yes,No,58,1,Yes,No,No,Yes,Yes,1,1,Yes,1.2019043133363878,1.1908157389715905,Yes,False,False,True,False,False,1,False,False,49-72,-0.1093465280723078,0,4,0,1,0
0354-VXMJC,Male,No,Yes,Yes,23,1,No,No,No,No,No,0,0,No,-1.5926061814238734,-1.0441354263891685,No,False,True,True,False,False,0,True,True,13-24,-0.3157290232026675,0,1,1,0,0
0354-WYROK,Female,Yes,Yes,Yes,31,1,No,No,No,Yes,Yes,1,1,Yes,1.093511178994172,-0.026856486519489353,Yes,False,False,False,True,False,1,False,False,25-48,-0.1281611112649262,0,4,0,1,1
0356-ERHVT,Male,No,Yes,No,11,1,No,No,No,No,No,0,0,Yes,-0.7017501085487842,-1.0051376524481357,No,False,False,False,False,False,0,False,False,0-12,-0.24381220681697782,1,1,0,1,0
0356-OBMAC,Female,Yes,No,No,56,1,Yes,No,Yes,Yes,Yes,1,0,Yes,1.1273840334761145,1.1174876411990033,No,False,True,False,False,False,1,False,True,49-72,-0.10828676914739246,0,3,0,0,0
0357-NVCRI,Female,No,No,Yes,25,1,No,No,No,No,No,0,0,No,-1.5773633969069996,-1.0256908099477666,No,False,False,True,False,False,0,True,False,25-48,-0.3149375648930336,0,1,1,1,0
0361-HJRDX,Female,No,No,No,68,0,No,Yes,Yes,Yes,Yes,1,1,No,-0.07679594335694398,0.6398109707842752,No,False,True,True,False,False,0,False,True,49-72,-0.19574388490069156,0,2,0,0,0
0362-RAOQO,Female,No,No,No,40,1,No,No,No,No,No,0,0,No,-1.5909125386997764,-0.8788913154957216,No,False,True,True,False,False,0,True,True,25-48,-0.3102379700717561,0,1,1,0,0
0362-ZBZWJ,Male,No,No,No,36,1,Yes,No,No,No,No,0,1,Yes,0.6192912162469761,0.0369729408548622,Yes,False,False,False,True,False,1,False,False,25-48,-0.14984633031870212,0,3,0,1,1
0363-QJVFX,Male,No,No,No,32,1,Yes,Yes,Yes,No,Yes,1,1,Yes,1.4068350829521408,0.18669982726153592,Yes,False,False,True,False,False,1,False,False,25-48,-0.09489691053132326,0,4,0,1,0
0363-SVHYR,Male,No,Yes,Yes,71,1,Yes,Yes,Yes,Yes,Yes,1,1,No,0.6853432824867637,1.345742328570402,No,False,True,False,False,False,0,False,True,49-72,-0.14232365544725908,0,3,0,0,0
0365-BZUWY,Male,No,Yes,No,17,1,Yes,No,Yes,Yes,No,1,1,Yes,1.2171470978532621,-0.5053929503754373,No,False,False,False,True,False,1,False,False,13-24,-0.10678900718452954,0,4,0,1,1
0365-GXEZS,Male,No,Yes,No,18,1,No,No,No,Yes,Yes,0,0,No,0.3923430912179608,-0.6174731668201375,No,False,False,False,True,False,1,False,False,13-24,-0.15881314921803122,0,2,0,1,1
0365-TRTPY,Female,No,No,No,37,1,Yes,Yes,Yes,Yes,No,0,0,No,0.8326901994832142,0.16598289958262516,No,False,False,False,False,False,1,False,False,25-48,-0.1343817488649507,0,2,0,1,0
0366-NQSHS,Male,No,No,No,2,1,No,No,No,No,No,0,0,No,-1.6010743950443591,-1.1998399243395594,No,False,False,False,False,True,0,True,False,0-12,-0.30421803363645084,1,1,1,1,0
0369-ZGOVK,Female,No,Yes,Yes,28,1,No,No,No,No,No,0,0,Yes,0.12813482625880893,-0.4031594159599426,No,True,False,False,False,False,1,False,True,25-48,-0.1848148499739116,0,2,0,0,0
0373-AIVNJ,Male,No,No,No,9,0,No,Yes,Yes,Yes,No,0,0,No,-0.9168427345091195,-1.0661011016850888,No,True,False,False,False,True,0,False,True,0-12,-0.2587478964730833,1,0,1,0,0
0374-AACSZ,Female,No,No,No,1,1,No,Yes,No,No,No,0,0,No,-0.5577904770005283,-1.1982841076364001,No,False,False,False,True,False,0,False,False,0-12,-0.2370809647610575,1,1,0,1,1
0374-FIUCA,Male,No,Yes,No,65,1,No,No,No,No,No,0,0,Yes,-1.5655078978383195,-0.6397049686573877,No,False,True,True,False,False,0,True,True,49-72,-0.30773785971836176,0,1,1,0,0
0374-IOEGQ,Female,No,No,No,3,1,No,No,No,No,No,0,0,No,-0.7457848193753094,-1.1685802913695034,No,False,False,False,True,False,0,False,False,0-12,-0.2601029438934908,1,1,0,1,1
0375-HVGXO,Female,No,No,No,1,0,No,No,No,No,No,1,0,Yes,-1.0811260787465407,-1.2046097308110872,Yes,False,False,False,True,False,0,False,False,0-12,-0.2755338920687434,1,1,1,1,1
0376-OIWME,Male,No,Yes,No,36,1,No,Yes,No,No,No,1,1,Yes,0.913985050239876,0.1593297360493781,No,False,False,False,True,False,1,False,False,25-48,-0.1291853139111114,0,4,0,1,1
0376-YMCJC,Male,No,No,No,23,1,Yes,No,No,No,Yes,1,0,Yes,0.8123664867940483,-0.4232212629217337,Yes,False,False,False,True,False,1,False,False,13-24,-0.15162099757027392,0,3,0,1,1
0377-JBKKT,Male,No,Yes,Yes,22,1,No,Yes,Yes,No,Yes,0,0,Yes,-0.29358221204137613,-0.6981095088430919,No,False,False,False,False,True,0,False,False,13-24,-0.21801853977916555,0,1,0,1,0
