customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,InternetService_Fiber optic,InternetService_No,MultipleLines_No phone service,MultipleLines_Yes,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,PaperlessBilling_Yes,Churn_Yes,tenure_group,AvgMonthlySpend,LongTermContract,isNewCustomer,MultipleServices,LowSpender
0390-DCFDQ,Yes,1,70.45,70.45,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,0-12,70.45,0,0,1,1
3146-MSEGF,Yes,72,88.05,6425.65,False,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,True,False,49-72,89.24513888888889,1,0,0,0
4080-OGPJL,No,8,71.15,563.65,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,0-12,70.45625,0,0,0,1
1095-WGNGG,No,61,101.05,5971.25,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,49-72,97.88934426229508,1,0,1,0
2636-SJDOU,No,64,84.3,5289.05,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,49-72,82.64140625,1,0,1,0
1131-QQZEB,Yes,71,23.95,1756.2,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,49-72,24.735211267605635,1,0,0,1
5716-EZXZN,No,65,99.05,6416.7,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,True,True,False,49-72,98.71846153846154,1,0,1,0
6837-BJYDQ,No,3,19.6,61.35,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0-12,20.45,1,0,0,1
2135-RXIHG,No,1,45.65,45.65,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,0-12,45.65,0,0,0,1
6440-DKQGE,No,30,64.5,1929.95,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,25-48,64.33166666666666,1,0,0,1
3466-BYAVD,No,15,69.5,1071.4,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,True,True,True,True,False,13-24,71.42666666666668,0,0,0,1
3780-YVMFA,No,8,68.55,564.35,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,True,True,False,0-12,70.54375,0,0,0,1
3874-EQOEP,No,7,95.0,655.5,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,0-12,93.64285714285714,0,0,1,0
1679-JRFBR,No,70,108.15,7930.55,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,True,True,False,49-72,113.29357142857143,1,0,1,0
9073-ZZIAY,No,62,86.1,5215.25,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,True,True,False,False,49-72,84.11693548387096,1,0,0,0
3077-RSNTJ,No,6,19.7,113.5,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0-12,18.916666666666668,0,0,0,1
6551-GNYDG,No,14,80.9,1152.8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,13-24,82.34285714285714,0,0,1,0
9167-APMXZ,No,22,84.15,1821.95,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,13-24,82.81590909090909,0,0,1,0
2749-CTKAJ,No,22,20.15,419.9,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,True,False,False,13-24,19.086363636363636,1,0,0,1
6371-NZYEG,No,16,64.25,1024.0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,True,True,False,False,13-24,64.0,1,0,0,1
7554-NEWDD,No,10,25.7,251.6,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0-12,25.16,1,0,0,1
8992-VONJD,No,13,56.0,764.55,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,13-24,58.81153846153846,0,0,0,1
0867-MKZVY,No,20,82.4,1592.35,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,13-24,79.61749999999999,0,0,1,0
4482-EWFMI,No,2,69.7,135.2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0-12,67.6,0,0,1,1
4648-YPBTM,No,53,73.9,3958.25,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,True,True,False,49-72,74.68396226415095,1,0,0,1
2907-ILJBN,No,11,20.6,233.9,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0-12,21.263636363636365,1,0,0,1
6345-FZOQH,No,69,19.9,1363.45,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,49-72,19.76014492753623,1,0,0,1
3376-BMGFE,No,4,70.9,273.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0-12,68.25,0,0,1,1
5997-OPVFA,No,72,89.05,6254.45,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,True,True,False,49-72,86.86736111111111,1,0,0,0
3445-HXXGF,Yes,58,45.3,2651.2,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,True,True,49-72,45.710344827586205,0,0,0,1
1159-WFSGR,No,16,20.4,321.4,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,13-24,20.0875,0,0,0,1
7654-YWJUF,No,43,84.25,3539.25,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,True,True,False,25-48,82.30813953488372,1,0,1,0
1875-QIVME,No,2,104.4,242.8,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,0-12,121.4,0,0,1,0
6727-IOTLZ,No,14,81.95,1181.75,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,True,False,False,13-24,84.41071428571429,1,0,0,0
0691-JVSYA,No,53,94.85,5000.2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,True,49-72,94.3433962264151,1,0,1,0
5918-VUKWP,No,32,20.55,654.55,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,25-48,20.4546875,1,0,0,1
1744-JHKYS,No,34,24.7,780.2,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,25-48,22.947058823529414,0,0,0,1
2656-FMOKZ,Yes,15,74.45,1145.7,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,13-24,76.38000000000001,0,0,1,1
2070-FNEXE,Yes,7,76.45,503.6,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0-12,71.94285714285715,0,0,1,1
5947-SGKCL,No,15,105.35,1559.25,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,True,True,False,13-24,103.95,0,0,1,0
3712-PKXZA,No,61,20.55,1252.0,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,49-72,20.524590163934427,1,0,0,1
6317-YPKDH,No,1,29.95,29.95,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0-12,29.95,0,0,0,1
6582-OIVSP,No,1,45.3,45.3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0-12,45.3,0,0,0,1
9367-WXLCH,No,8,84.5,662.65,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,0-12,82.83125,0,0,1,0
5524-KHNJP,No,33,74.75,2453.3,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,True,True,True,False,False,25-48,74.34242424242424,1,0,0,1
1918-ZBFQJ,No,13,79.25,1111.65,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,13-24,85.51153846153846,0,0,1,0
1024-GUALD,No,1,24.8,24.8,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,0-12,24.8,0,0,0,1
4827-USJHP,No,20,51.8,1023.85,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,13-24,51.1925,0,0,0,1
8167-GJLRN,No,3,30.4,82.15,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0-12,27.383333333333336,0,0,0,1
0956-SYCWG,No,13,19.65,244.8,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,13-24,18.83076923076923,1,0,0,1
8017-UVSZU,No,40,56.6,2379.1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,25-48,59.4775,0,0,0,1
7100-FQPRV,No,43,71.9,3173.35,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True,False,25-48,73.79883720930232,1,0,0,1
2472-OVKUP,No,6,91.0,531.0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,True,True,True,0-12,88.5,0,0,1,0
2984-RGEYA,No,69,19.75,1375.4,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,49-72,19.933333333333334,1,0,0,1
9680-NIAUV,No,72,109.7,8129.3,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False,49-72,112.90694444444445,1,0,1,0
2146-EGVDT,No,59,19.3,1192.7,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,True,False,False,49-72,20.215254237288136,1,0,0,1
2604-IJPDU,No,20,96.55,1901.65,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,13-24,95.08250000000001,0,0,1,0
9178-JHUVJ,No,24,24.1,587.4,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,True,True,False,13-24,24.474999999999998,1,0,0,1
6168-YBYNP,No,59,111.35,6519.75,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,True,False,49-72,110.5042372881356,0,0,1,0
7255-SSFBC,No,72,112.25,8041.65,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,True,True,True,False,49-72,111.68958333333333,1,0,1,0
3645-DEYGF,No,1,20.75,20.75,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0-12,20.75,0,0,0,1
9323-HGFWY,No,27,101.9,2681.15,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,25-48,99.30185185185185,1,0,1,0
8544-GOQSH,No,14,80.05,1112.3,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,13-24,79.45,0,0,1,0
3363-DTIVD,No,71,105.55,7405.5,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,True,True,True,False,False,49-72,104.30281690140845,1,0,1,0
7018-WBJNK,No,13,78.3,1033.95,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,False,13-24,79.53461538461539,0,0,1,0
9142-KZXOP,No,44,68.85,2958.95,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,25-48,67.24886363636364,0,0,1,1
7674-YTAFD,No,33,79.95,2684.85,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,25-48,81.35909090909091,1,0,1,0
6348-SNFUS,No,72,55.45,4179.2,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,True,True,False,True,False,49-72,58.044444444444444,1,0,0,1
1285-OKIPP,No,1,79.9,79.9,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,0-12,79.9,0,0,1,0
7825-ECJRF,No,19,106.6,1934.45,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,True,13-24,101.81315789473685,0,0,1,0
1347-KTTTA,No,64,102.45,6654.1,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,True,True,False,49-72,103.9703125,1,0,1,0
